,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
theta_x88,4.923055612397318e-05,-9.566568435070429e-05,7.792482929888245e-05,-3.626086178000614e-05,4.944822926822167e-05,-1.3047116565659115e-05,-5.248824755706277e-06,3.403064563524687e-08,-1.3065365683085346e-05,-1.4367194947841866e-05,-4.643582685108485e-05,9.299087882682794e-05,-2.8638868780678033e-05,3.182410711254442e-05,3.288885232424726e-05,9.129159057145776e-05,-9.030952299169365e-05,7.192416342331047e-05,-1.4324025369194152e-05,-5.5107064007271433e-05,3.7893307095867546e-05,-2.253499460725212e-05,-1.3793550210107247e-05,3.70829807567952e-05,-2.3424508790269e-05
theta_x89,9.122067860405644e-05,-4.386389893413212e-05,-7.79369775974897e-05,2.343628982354549e-05,5.736252611098778e-05,-3.4957384958475698e-06,7.213832773730559e-05,-9.547538668131653e-05,-6.774230407491537e-05,9.767386454668973e-05,-1.619353874453146e-05,2.0570906379980376e-05,-1.3068156111490262e-05,8.053954647439567e-05,9.063851578123345e-05,-7.65063849332433e-06,-9.81987754275919e-05,-2.9147113234643095e-05,-3.1336224967442705e-05,-9.355701254165474e-05,1.3229527197490556e-05,-6.466238857742928e-05,-3.0176068055564036e-05,9.748010190918437e-06,-5.6894375302969835e-05
theta_x90,2.511459532082652e-05,9.529816899988933e-05,-1.8661028785180257e-05,-4.3635168424442305e-05,3.441600632493526e-07,-8.526486308263272e-05,2.366649863189287e-07,-6.497695336802551e-05,-5.504261040463883e-07,8.081147354545427e-05,6.266865915368436e-05,6.722856300184041e-05,-5.290208720546275e-05,-7.828702048200367e-05,-8.733233468786894e-05,-5.257124273191718e-05,1.005790022682218e-05,3.833319941368953e-05,1.5608103376465717e-06,-3.229140794835323e-05,-4.0014612003879635e-05,-6.4599810474873476e-06,-3.9401651082811266e-05,-7.100084229772059e-05,-3.0446560775698514e-05
theta_x91,9.133561455689072e-05,8.664008942460345e-05,8.48578845598145e-06,7.446840606193765e-05,1.6622570126543338e-05,7.469576478981198e-05,-6.162489697844392e-05,-4.071562531027593e-05,-4.565223056484802e-05,-1.915787628380293e-06,7.053815130258306e-05,4.285516685171308e-05,-8.953804645012834e-05,1.2380840805294624e-05,5.185983600840234e-06,7.9194308680773e-05,-1.3956480905555747e-05,4.1409472949781846e-05,3.934862705520986e-05,7.664200776909041e-06,4.0397417056747765e-06,-6.642462531746812e-05,6.754546661287676e-05,-6.420540408252703e-06,-6.22878654948837e-05
theta_x92,2.0743359258015116e-05,3.8297967921555544e-05,-7.049453006845112e-05,-7.335728900881296e-05,1.5633834630070126e-05,-7.921729119431376e-05,7.589131871717782e-05,5.178412710971597e-05,-4.958986199341886e-05,8.522270269828234e-05,4.3374058883278606e-05,9.586029274916351e-05,7.234578913237106e-05,2.82052487982678e-07,-8.846392815126802e-05,8.702678432297369e-05,-4.941565387082898e-05,-9.79148547314213e-05,6.362253505361722e-05,-3.5923170691040337e-06,-6.101378967983733e-05,9.785347565056958e-05,-8.412537421179599e-05,-5.342101225532341e-06,6.96458847880732e-06
theta_x93,4.289327819897427e-05,2.451902997752948e-05,-1.707255384110697e-05,5.177597879577247e-05,5.9822198287799535e-05,-9.11510555522418e-05,-7.965812052725455e-05,-1.0722227362107816e-05,8.65989752371901e-05,-2.321232207722766e-05,-8.234867508824707e-05,-7.3715887519859e-05,-1.1298016147884678e-05,5.07147851549521e-05,-4.092339047306437e-05,7.867281933586074e-05,-5.26842878672694e-05,-1.0927742129003689e-05,-4.559627999254097e-05,-6.647383270266294e-05,-3.083330901792572e-05,9.712457328448919e-06,1.2435720015876713e-06,4.085546860943191e-05,-6.401236890243167e-05
theta_x94,-4.175083267773174e-05,-5.0340680851543156e-05,-7.580186816217334e-05,-9.661342305566872e-05,4.007845440799077e-05,8.517246773350383e-05,-1.2919285527043852e-05,-7.057280043293822e-05,5.0350313227970624e-05,-9.617836625193091e-05,-3.995576536046997e-05,9.374758937412545e-05,6.188437420207798e-05,-2.279931967048317e-06,-6.565534532328361e-05,-3.837118265012112e-05,-6.667267935387238e-05,2.5430749550386296e-05,6.381038918200706e-05,1.2758766928368308e-05,-4.393577285124251e-05,8.955383740350465e-05,-7.059239502115163e-05,5.814170329364531e-05,7.634737818572582e-05
theta_x95,8.351579086482158e-05,8.43295270201487e-06,-9.373910204449612e-05,-9.92260930203516e-05,7.519659162784287e-05,-3.8152714384946364e-05,-5.6884438791813864e-05,7.791756613358114e-06,-4.1652375089179965e-05,9.441224972495074e-05,-2.5284618701027447e-05,-3.563729995469194e-05,7.758431927165476e-05,5.8203778098776476e-05,6.678339675803631e-08,6.711631262029854e-05,9.274065482638021e-05,4.448423168792487e-05,-3.972022282945478e-05,-2.747722228736394e-05,-2.201738487204385e-05,3.5462527928658885e-05,-6.880319452110515e-05,7.415206079255616e-05,-9.036136853493107e-05
theta_x96,-5.314563016072063e-05,-1.4496876135380139e-06,6.50754787519537e-05,1.2202677692008376e-05,5.340401232702207e-05,9.245007595621466e-05,4.280317914608275e-05,1.1743850228830888e-05,-4.835001405799333e-05,-1.1220239391541547e-05,1.7204805655771405e-05,3.7502050864624315e-05,7.292543591416597e-05,-5.928432426458674e-05,-2.6128252211673764e-05,8.997831611429832e-05,3.431386810613409e-05,-9.908838165394792e-05,9.859819027927147e-05,-1.0842087941114516e-05,7.515404217581076e-05,5.8517843797448304e-05,2.8559695879140697e-05,5.301058843454417e-05,1.9871928542301926e-05
theta_x97,-1.1902564533629745e-06,-9.634054692704055e-05,4.870364910938199e-05,-2.475966675470025e-05,8.719011396976811e-05,6.2000988484948e-05,3.305132777958515e-05,-1.228372641973459e-05,4.8485826371067245e-06,8.715357932161524e-05,8.276690813617436e-05,-4.6671923289395934e-05,7.342527246501498e-05,7.185992752441378e-05,-9.632072782955388e-05,-1.6883720293572326e-06,4.484681141203279e-05,-2.3057539185076788e-05,4.9323987848863774e-05,1.669800751325805e-05,7.464104444052597e-05,-9.666294309071242e-05,3.203137991648909e-05,-6.984861180720379e-05,4.376431168854346e-05
theta_x98,-3.3996398660940554e-06,5.806778712243636e-05,-4.4638229993866646e-05,-1.0552080925626826e-05,-8.027354806569672e-05,3.91184564789788e-05,4.4139162212565746e-05,-1.8571995985860432e-05,-5.521240640298673e-05,1.2891243005037678e-05,-4.376269161761861e-05,-2.6308190451593914e-05,-8.506411034391557e-06,-9.615640175280232e-05,4.8880817231641184e-05,-5.9606730536746735e-06,1.2697291997704327e-05,6.419612674263597e-05,-8.104298454861096e-05,1.1474023891838044e-05,5.995662851616638e-05,5.55772571473147e-05,9.491212152990288e-05,-7.272897849949722e-05,2.487214577910221e-05
theta_x99,-9.821807309316215e-05,6.500727288645765e-05,-3.286934735637484e-05,-2.0673435214969e-05,-2.3568544706908256e-05,-2.0614254232079185e-05,7.673842523101439e-05,7.76251803401561e-05,5.681953673976216e-05,-2.6818977759987626e-06,-5.8711936292358736e-05,-4.2025572370253554e-05,-1.809952583085899e-05,7.648366416501326e-06,-2.4611204510392425e-05,-4.6342379432441864e-05,6.106705934452244e-05,-5.137884593245177e-05,4.581226584301038e-05,7.661886580535614e-05,6.169914812769518e-05,-6.308958730275838e-05,1.5620001568923786e-05,3.976086765016921e-05,-6.484039573267418e-05
theta_x100,8.325288639279275e-05,-4.368572794775272e-05,-6.962515767695504e-05,-7.434485286197278e-06,2.417881011237013e-05,5.5962837660491606e-05,1.0497244693536475e-05,7.496787480069425e-05,-3.0771974814178645e-05,-7.513935841609254e-05,9.656488390860425e-05,8.318135676785227e-05,1.4660735992425613e-05,6.624546006827959e-05,6.126317506698264e-05,-5.725815091566562e-05,-6.547727590788455e-05,8.483837553839532e-05,9.296349679761036e-05,-2.4683044243554696e-05,3.504075827519234e-05,4.973014027561563e-05,-7.790230119829391e-05,-9.296241063845985e-05,-5.824793183162327e-05
theta_x101,7.646699576028636e-05,-1.1767992570786966e-06,4.3991752421297596e-05,-9.800965890922886e-05,2.5859636911053707e-05,-5.113117611336211e-05,5.333268781086994e-05,-6.0621195080375784e-05,-8.475469627322408e-05,1.4615417145874397e-05,6.59296742204357e-05,-1.0350933548880907e-05,-8.812569720753431e-05,7.020905264577171e-05,6.452233972201387e-05,-1.24821720804454e-05,7.080809358652394e-05,-9.284024906573807e-06,-1.7335544165384393e-05,2.919140702467629e-05,2.2349778631250024e-05,7.906245884641148e-05,1.7365311381809328e-05,8.6051937813364e-05,8.489681323155104e-05
theta_x102,-1.869794774952758e-05,-3.0494963241301808e-05,-7.427247208329662e-05,-8.466542829693265e-05,6.585379826421789e-05,3.908183096407293e-05,-9.10508987298847e-05,2.3545932795947518e-05,-9.644422822962602e-05,1.2987997035037813e-05,-4.4622747037297873e-05,9.582558332794752e-05,9.077427204371231e-05,-7.614570395405649e-05,3.4977420409547304e-05,9.523457243491042e-05,7.890910880836728e-05,1.5173743841802144e-05,-1.2394239339026859e-05,7.285484781734964e-05,2.0895097988375317e-05,5.2353309747278965e-05,-7.091610047179104e-06,9.223156905674252e-05,9.283150293079806e-08
theta_x103,6.496999001164758e-05,-1.3788077656624848e-05,1.9748735319958705e-05,2.941733766581048e-05,6.713282601542233e-05,-7.384676087892632e-05,4.0036532157382675e-05,3.348969439767535e-05,8.481875123809395e-05,6.063230013277368e-05,1.943852916988185e-05,-5.8575095376817556e-05,8.780509776618475e-05,-8.651529436728636e-05,-4.9474919809129525e-05,-8.277989857783039e-05,8.62092238825252e-05,1.803491857620849e-05,8.13461201218519e-05,4.097020298092617e-05,4.6882956963247864e-06,2.7081589175575413e-06,-6.719689762365566e-05,1.233732989603234e-05,-9.348814292843871e-05
theta_x104,5.25908466215859e-05,4.273477781793285e-05,-1.1364274250514546e-05,1.231685681367327e-05,4.4495901902420274e-05,4.5868240609458385e-05,-8.475714091617994e-05,3.671872204464816e-05,7.490637636430104e-06,2.5066755709997733e-05,8.70044950145482e-05,-4.12848643458986e-05,2.9007141462722763e-05,9.456949173022697e-05,-5.77318941168439e-05,-9.834085144492591e-05,6.70889099227573e-05,6.19718407018742e-05,-5.74585929423197e-05,3.6037536989001016e-05,1.6871733850668365e-05,7.6092665864019754e-06,8.611871710367064e-05,6.268258022985178e-05,-6.42322110098786e-05
theta_x105,2.0733553882494048e-05,-6.91678615163926e-05,6.228365951887963e-05,-5.3667116386627555e-05,-6.389778129129887e-05,4.8850230642814155e-05,5.882060715375858e-05,-8.543615254231843e-05,-3.17007429868567e-05,3.3747382406785546e-05,6.188042788117077e-05,-2.096599149433413e-05,-4.8084071623741005e-06,-9.729691599280748e-06,-2.5464278029016204e-05,2.849526773421848e-05,4.9788334783432454e-05,-5.832845851722017e-05,6.697982977385395e-06,-3.453407302818599e-05,9.40456252577396e-05,7.652343433014776e-05,-9.822829439920534e-05,7.297147144544036e-05,7.128614996829143e-05
theta_x106,-7.071920016439017e-05,2.970458372124903e-05,1.4306191382172976e-05,-7.690504420848865e-05,7.879817925468973e-05,-5.605689784276458e-05,-1.814077766987381e-05,-7.382424450501722e-05,-7.248319283642321e-05,-7.63782137656368e-05,-1.397553979742803e-05,9.272226214148205e-06,-7.38861481603615e-05,-5.003475245896745e-05,-1.800113610046894e-05,8.397487166376381e-05,7.494289894182064e-05,-5.411907107189507e-05,2.480676144699498e-05,-4.130023220364748e-06,6.930369927262789e-06,-4.682774628464583e-05,4.019541513369759e-05,-4.268085985595489e-05,6.047556302715935e-05
theta_x107,-3.691457979911794e-05,6.284695952652411e-05,9.052698937328238e-05,-4.804879303802534e-05,-2.4510601155525324e-05,1.1789952507355994e-05,5.7535959842554e-05,-6.087724802535899e-06,-3.4094511555613586e-05,-4.320081764161317e-05,6.998907670501381e-05,4.000532347589441e-05,-4.196168304475441e-05,-3.7176946306057126e-05,-8.205131487803156e-06,-8.610484076691343e-05,4.5371739140253326e-05,1.678871639501456e-05,-2.5742389593865766e-05,9.804305935643151e-05,8.805931773015045e-05,9.748810791681193e-05,-6.358004158275774e-05,3.468954791385576e-05,9.937307848617901e-05
theta_x108,-1.2885766660742943e-05,-1.8876249039761483e-05,1.1845400680597987e-05,9.70015723710942e-06,3.0612056299525125e-05,8.302453098914038e-05,-5.7578571905179745e-05,1.8064428910169e-06,1.407965078733251e-05,6.203900646422636e-05,8.043222703629946e-05,-7.911125561764964e-06,9.259039318145486e-05,-9.440896983428685e-05,-6.82953132297466e-05,9.718645454001117e-05,-7.60111094707224e-05,6.68832752960782e-06,1.2868066079803331e-06,1.9098168321680256e-05,-1.2372375192665249e-05,-3.169763088570664e-05,-9.982451830457051e-05,1.3904351592757886e-05,-2.6198650070804135e-05
theta_x109,-2.5928992751754202e-05,1.5506221472713335e-06,3.503643762862458e-05,-4.699125664212316e-05,3.5700269672087816e-05,1.181026553200205e-06,8.555233191194588e-05,-6.374932359165797e-05,-1.929547962658378e-05,-2.5219638494131444e-05,3.0841521530067964e-05,1.2213108949201386e-05,-9.40556900934725e-05,5.091749861040034e-05,-7.170245277053226e-05,8.797205320423234e-05,3.5317857676775454e-07,-9.049530876140588e-05,5.968621380162129e-05,-8.105455593939562e-05,-7.143295992209905e-06,6.946677917598453e-05,-7.41246442034664e-05,-1.0999409128600296e-05,-4.246411885192152e-05
theta_x110,4.0814141822026405e-05,2.288109843256143e-06,4.6747350049665406e-05,3.144360181914488e-05,4.7866754316541296e-05,8.355709202491106e-05,-7.412804268951037e-05,-2.0748045390924145e-05,3.098465097152988e-05,1.2149250166179298e-05,-8.408284938272604e-05,-7.063036868090378e-06,5.01144854107143e-05,9.197692718558276e-05,-9.468129036783416e-05,5.076168462873788e-05,6.442252091532585e-05,-5.797424458994196e-05,-1.9668090175303004e-05,-1.7752683579308354e-05,8.573083777810193e-05,1.723520593822598e-05,-6.78829899393756e-05,4.578515576211647e-05,-1.2843384342234022e-05
theta_x111,-5.096742908765024e-05,-3.704201253367207e-05,-6.262990580352818e-05,-8.767782768462447e-05,5.1891063351762416e-05,4.5579014060965776e-05,7.81669844481508e-06,-5.2220026641158326e-05,1.961974097289039e-05,7.089948656386926e-05,8.752491171820923e-05,8.201877469007976e-05,1.5925211993253295e-05,4.91016324934358e-05,9.493024695375646e-05,-3.2110128511955786e-06,-4.173144733524479e-05,-9.894839751200472e-06,-5.054453318706471e-05,2.83966394845282e-05,-6.077849183400048e-05,8.303519052736321e-05,2.0126005760224454e-05,-7.635644827784849e-05,6.886554356186688e-05
theta_x112,5.787267441661934e-05,8.874516825954871e-05,-5.098897904987326e-06,6.680088928968097e-05,9.098758587353628e-05,-2.9538656467672093e-06,-2.446455599835486e-05,1.533253970742244e-05,-9.014249893019926e-05,8.166841316644708e-05,-6.504479051592051e-05,-1.2938592796262304e-05,9.577303241095973e-05,-9.913901480007213e-05,2.4666628516007276e-05,-9.990356494444879e-05,3.6668977666016255e-05,9.979560272391492e-05,7.646788677680119e-05,-9.324944706723587e-05,-7.389568953864916e-05,-7.683888164165152e-05,-3.525115340764549e-05,2.874074865989177e-05,2.421192520739265e-05
theta_x113,1.7609964646172268e-05,-8.8129301518061e-05,2.3017858678392713e-05,-5.141504136760247e-05,8.639556400572358e-05,2.9281418308616945e-06,9.903803151474582e-05,-2.265813187210846e-05,2.9322383909028226e-05,3.8271929155057256e-05,-8.801232449133949e-05,-5.312582315115124e-05,-2.295664658176727e-06,5.3234585205958506e-05,-4.606056123598983e-05,-9.780045259203512e-05,3.3741179067715965e-05,-6.090920003421268e-05,-6.157385504582958e-05,9.79386218196217e-06,3.385552136326123e-05,6.634838858127864e-05,-5.695608956175313e-06,-1.0464956884968085e-05,-6.891812491196033e-05
theta_x114,-5.8333329889512366e-05,-6.172929276871997e-05,2.8783429605319782e-05,8.781312115482908e-05,-7.446923119353924e-05,4.4769350587679836e-05,-3.2830954364637945e-05,-1.9796363172956767e-05,-2.1934941141365914e-05,-4.1234600915720136e-05,4.100836443313238e-05,-2.634996504113918e-05,-5.1416553840464684e-05,-7.055655011148628e-05,6.868662510410589e-07,8.190525573675309e-05,3.497505068803505e-05,1.5233155260567364e-05,6.985236913864166e-06,8.759475585109409e-06,-9.451671507084551e-05,5.924344650278414e-05,7.608085304687197e-05,5.906454568675841e-05,-9.87567903199098e-05
theta_x115,3.29020446252181e-05,3.6218788673891884e-05,-9.413000698327273e-07,-4.46778331353952e-05,2.7845742409227778e-05,5.239016770405528e-05,-8.475792583073505e-05,8.245621001987287e-06,-5.135516921223073e-05,7.581834767806605e-05,2.108639319966545e-05,5.936244065851054e-05,-3.6481307604508277e-05,-4.207843327868022e-05,-7.489846515746966e-05,-8.944850114714241e-05,8.209105774545276e-05,-2.706541298103953e-05,6.372546720774306e-05,3.605798572083411e-05,7.674789632108822e-05,-8.013330394589833e-05,-3.8683937177502536e-05,-6.0095840534757586e-05,-2.343413370559085e-05
theta_x116,-1.6625239590903646e-05,-3.379524040829971e-05,5.928861550408748e-06,-5.076265056797449e-05,-5.420087023782541e-05,4.7696468377215456e-05,-8.201696868570929e-05,5.8797781709186246e-05,-2.1002323811669888e-05,-2.0348013939219722e-05,5.8205791762564924e-05,9.400013517458154e-05,1.0832391395180867e-05,-3.622125526592746e-05,5.129828776119661e-05,-8.519033749678744e-05,-1.6736866961180062e-05,8.189786453303664e-05,2.3882348207577856e-05,8.962981560625341e-06,-9.385712276010337e-05,7.597040022643891e-05,-1.3108569115135495e-05,-1.4719874348330709e-05,3.013832372910853e-05
theta_x117,-6.469604301783047e-05,9.068482026201856e-05,-5.37042409185879e-05,4.748236720050269e-05,-9.489618307610128e-05,4.80504228765167e-05,3.6573517361455154e-05,-1.7228968218661474e-05,-5.359461833466639e-05,9.398151296179205e-06,1.3812423025777435e-05,-2.4544296054705098e-05,-6.917193084579052e-05,3.988847885870259e-05,7.300967752879636e-05,-1.0122623407590221e-05,-3.69773586798073e-05,-8.068306176525178e-07,8.693170987693557e-05,2.3710933034620555e-05,4.113772509824644e-05,-7.047811537693209e-06,-1.702713723134426e-05,4.313632810231661e-05,6.121551219225813e-06
theta_x118,1.7840893023957237e-05,4.695888875592016e-05,-4.4079120675223086e-05,-7.07280400379789e-05,1.2079376695853862e-06,1.272011583839427e-05,8.14505321561687e-05,9.701175056582439e-05,6.560129183761028e-05,-6.416697489222955e-06,9.463427447022978e-05,-5.334160682847498e-05,-2.4751806536983773e-05,2.084994306743582e-05,6.051226470034326e-05,-2.2502768932554493e-05,-4.7700957337855556e-05,6.445869301752062e-05,2.554885482027333e-05,-7.584585202891536e-05,5.026211382957737e-05,-5.692979563350711e-05,9.298077865440089e-05,1.7830152348479844e-05,7.01809800275114e-05
theta_x119,-6.132454994924022e-05,-6.34614182114183e-05,-5.94719315403208e-05,-6.520483218244187e-05,4.5346972041015654e-05,3.408521021663182e-05,-1.491548973796893e-05,-2.5341790417928307e-05,-6.831764680867314e-05,-6.902056467036788e-05,-1.8663226114296538e-05,6.942955122702666e-05,1.7603579381012e-05,6.464413664469361e-05,4.377869146615438e-05,6.38685902180452e-05,1.4476737373301593e-05,9.989782247544763e-06,-3.0949105872566144e-05,-6.231333757242391e-05,-2.7579589796119917e-05,-3.586966434803522e-05,8.235088838543535e-05,7.335017580570491e-05,3.395043449187802e-05
theta_x120,-3.277146099984198e-05,2.1102770946368745e-05,-2.4684426837106807e-05,9.602804396911085e-05,6.2897059376191454e-06,8.111913702970425e-06,-1.1018226807113504e-05,-9.444904914016155e-05,2.9058381991652833e-05,-7.376166736439664e-05,5.892062451573676e-05,3.122426300787474e-05,7.303166597791236e-05,9.674842824277545e-05,4.609856219719691e-05,4.7589828715747034e-05,9.620484722548915e-05,-2.3673861321142178e-05,2.713409586272798e-05,-2.0950474494191166e-05,5.412758742714476e-05,6.204869302938263e-05,2.1719170006691748e-05,8.109871023909527e-05,-4.9894304502159795e-05
theta_x121,5.727397204176325e-05,-8.52842680753325e-05,-8.34515690014713e-05,2.894767653164355e-05,3.569254276209861e-05,8.593013928020133e-05,8.933095962278274e-05,-6.587141879246325e-05,-3.852287674880635e-05,-3.6646383661755104e-05,8.955824571030606e-05,-5.549528067883987e-05,2.3693528028137685e-06,-9.912464375719925e-05,1.7569164991820262e-05,8.350518803906173e-05,-3.234911323806809e-05,1.5631844448866274e-05,-9.45634530124681e-06,-9.368223176401197e-06,7.171678719327029e-05,2.4912534234943794e-05,-7.440821767389441e-05,2.3891381345137453e-05,-7.72928049530627e-05
theta_x122,-2.2207946849735904e-05,-3.450968397919939e-05,-6.265770990121422e-05,-7.4054731401044214e-06,5.745391097898937e-05,-2.8214318272651193e-05,8.211206793014475e-05,-3.3392310168952366e-05,6.128931568418138e-05,1.2663069435991513e-05,-3.551299740203078e-05,5.7248308780791183e-05,2.832663608873637e-05,8.758672179045965e-05,6.228150754793197e-05,-2.471024166095775e-05,9.19642293746204e-05,-1.8440809552511378e-05,4.7921820664730905e-05,-5.479720819948033e-05,8.439038274447786e-05,9.282158320558579e-05,9.486060235562012e-05,9.12789495252719e-05,4.307681877659709e-05
theta_x123,6.642289684510505e-06,-8.526460386451692e-05,6.455038693078243e-05,8.736230340505409e-05,-7.498688737728525e-05,-6.842818904747276e-06,5.628798662530721e-05,8.673173502329573e-05,-5.249380412069176e-05,-4.319776250697185e-05,-8.807917346221464e-05,7.27350645346972e-05,-6.672146407529867e-05,-4.29707322639787e-05,-9.494785682302934e-05,2.2702969352767408e-05,-9.831381076082686e-05,5.131705627827873e-05,-7.181978715837208e-05,-4.098935440679865e-05,-1.1824240641494742e-05,-7.318813338974702e-05,-1.1809964437424746e-05,-1.0903448231021365e-05,-2.5812803181578e-05
theta_x124,5.285890674074335e-05,-1.3778979179797943e-06,-5.271016232166284e-05,4.854018948004822e-05,2.5234590128445184e-05,-2.237271483312227e-05,5.768533348444393e-05,4.9237757580371404e-05,-3.510111893809893e-05,6.938069411414063e-05,-2.2645718132378553e-05,6.110518587681273e-05,-7.918809934817566e-05,-9.986045856373029e-05,-7.963764938620418e-05,4.967203283074398e-05,-8.217559434527775e-05,2.3994992934277484e-05,-3.730432509819497e-05,-9.661309277606619e-05,-6.156008519554246e-05,6.495391765577202e-05,3.947076526248076e-05,-8.078856280056384e-05,8.031990187945693e-05
theta_x125,5.3328587218333924e-05,5.3261506751803365e-06,6.950202347424642e-05,3.517279582405186e-05,-7.121415148173078e-05,-7.605407120625025e-05,-9.035262100988581e-05,-2.122394115016386e-05,1.1453298605174143e-05,-2.8847905064474053e-05,-6.451044861036861e-05,-3.905350849915185e-06,7.376389672111222e-05,3.663267594386639e-05,9.79716348520137e-06,-8.401882421280045e-05,-4.129319619562944e-05,-1.7517314229904075e-05,-3.252717103757548e-05,9.244072202670664e-05,9.536577953342177e-05,8.347079900988928e-05,-2.5221410865958045e-05,8.09618618728486e-05,4.128695057966255e-05
theta_x126,1.7680892449912643e-05,-9.416496511416986e-05,6.362509824024211e-05,5.642113866740333e-05,8.440559065776147e-05,-5.1961275573105994e-05,6.998729357411708e-05,-1.8975002496429076e-05,-8.658013919283639e-05,1.0488934649189124e-05,2.3874021576267244e-05,-5.093234610946744e-05,8.288026212957272e-05,8.719964433146647e-05,5.545433818598791e-05,-8.5972702288207e-05,-6.095006528266376e-05,-7.24449823771263e-06,-4.0942715520792297e-05,3.253087588916345e-05,-5.9493438534261037e-05,-5.015738299357151e-05,5.625498369433612e-05,-6.576916060586067e-05,4.2989810167087434e-05
theta_x127,-5.64299249377749e-05,-2.0623189876069236e-05,-9.474621062513104e-05,9.575118179369563e-05,8.263202464555616e-05,8.713406872312602e-05,-5.293065197614493e-05,9.299555239402925e-05,1.1557761828744713e-05,-6.404397214888817e-06,-3.329719840835519e-05,-8.067436612419164e-05,-9.745207787247948e-06,-8.874258575694422e-05,-7.862190086692192e-05,-3.0957049557877504e-05,9.423849484364775e-05,-9.088335677127869e-05,6.575954080279933e-06,-6.487307127399171e-05,-8.417235825182163e-05,8.465706500726182e-05,8.439244966293255e-05,6.839224149789878e-05,3.4201357179387975e-05
theta_x128,7.886058982122994e-05,3.7381558616744076e-07,-6.565948622400915e-05,5.8937493811292253e-05,3.519596360843564e-05,-3.326109562767294e-05,-6.160380966744702e-05,9.87668769112182e-06,-5.2590748597781924e-05,-3.344019462590271e-05,-4.8327503174306346e-05,-1.113055408603317e-05,-7.360954204087531e-05,3.079621348363669e-05,-7.710508682310346e-05,3.785609530994074e-05,6.229826143857856e-05,-5.096326375425997e-05,4.489739945381378e-05,-4.8361065416278494e-05,9.975698071128924e-05,-2.335586107956546e-05,-7.11782861562764e-05,3.252782220591228e-05,-8.02770403094825e-05
theta_x129,9.04355044385976e-05,4.0954686647300855e-05,-3.334296947464009e-05,5.586537473054036e-05,1.209245264987771e-05,-5.42338455570802e-05,6.550502799365506e-05,1.752913152284672e-05,1.8518122744551205e-05,2.58679846013721e-05,4.014695051839975e-05,-9.007580589893005e-05,9.050923524137809e-07,1.4825843549211e-05,-8.720090288199645e-05,9.462125328933982e-05,-9.568588919388652e-06,1.9121842610716303e-05,8.643578183607161e-05,9.26633639972128e-05,-4.331306823856669e-06,-9.988322109330133e-05,-3.869898469570024e-06,-3.518110307086684e-05,8.609161002100527e-05
theta_x130,-9.887913479878747e-05,6.038821947289051e-05,3.306619936931886e-05,-5.916334199366651e-05,-3.002757281489468e-05,2.77619844939464e-05,-5.0665973235500196e-05,-6.136962063872203e-05,-4.4958061944404927e-05,5.283680228965625e-05,-6.765666455367007e-05,9.586378694825884e-05,-7.971378971989138e-05,-8.540931240521934e-06,1.8704600638417993e-05,-6.1958657444835394e-06,-8.827868027508066e-05,-5.289409428295007e-05,6.978778154920788e-05,9.562758075776474e-05,9.053349253592223e-05,-6.063102007695489e-05,-8.496664338959476e-07,4.104304583283454e-06,6.278345185874172e-05
theta_x131,-6.141061312730263e-05,7.54239338456379e-05,7.352742593406062e-05,6.416679186906553e-05,-5.768683376468973e-05,-6.770822506840717e-06,9.08563704750454e-05,-1.4413815843167477e-05,3.4084517847981626e-06,-6.7375174501020944e-06,-6.287858607454506e-06,-6.129600704309247e-07,4.5030726250634264e-05,-3.131871104169613e-05,9.329100756134134e-05,-3.436258195636963e-05,-7.486067836655265e-05,-7.010417961872367e-05,2.9557604978623812e-05,-8.813669447627717e-05,-6.115742936689779e-05,8.100584973336194e-05,8.908639725516094e-06,3.918966516712592e-05,4.768621802144151e-05
theta_x132,-3.618897072501613e-05,8.867629488910324e-05,-5.2385924137293905e-05,1.937282762415327e-05,-6.705331444471584e-05,-9.923400645088816e-05,6.352240030114957e-05,6.116164524006157e-05,-9.759108029519395e-05,-4.97649286216608e-05,4.0614501790290906e-05,-2.982376367802322e-05,1.1599840212022023e-05,-2.631170281364692e-05,-7.471024070456836e-05,1.2839468586706143e-05,4.6689482142653736e-05,-1.3410109189525838e-05,-3.568059620544074e-06,-4.313790027733091e-05,2.71613901270168e-05,-4.784388564456439e-05,7.845118713324684e-05,2.4824334630287704e-06,6.285426321933232e-05
theta_x133,3.0985930793302774e-05,9.102299801310813e-05,9.267326392793425e-05,-5.017343140857118e-05,-5.0213506503802545e-05,-9.598242447389515e-07,3.393905095678254e-05,-2.8387144633410674e-05,-3.578520762198163e-05,4.084183639198632e-05,-5.688776259582462e-05,-6.137495114380307e-06,8.489269920531585e-05,-2.828198849198844e-05,2.0730369330685e-05,2.846295610011393e-05,6.250697065839879e-05,-9.257920886237296e-05,9.802385088002908e-05,-7.686527525949065e-05,5.306198085117506e-05,-3.1844927533296373e-06,-8.509395599585174e-05,-3.387677961293206e-05,-8.880477611797593e-05
