,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
theta_144,0.033830718266931244,0.16533098709632565,0.0004712883940415057,0.3606234629462924,0.2633643989453309,0.34413432384176446,0.021571788092461783,-0.15701582826487376,-0.025547188096664987,0.015941482930536974
theta_145,-0.24928711629968794,0.03350077285401505,0.3323704661394616,-0.011945117619589342,0.1157273607345789,-0.16143699752073148,0.11803833838540913,0.045433397684950104,0.14389999701092202,-0.19568530990944275
theta_146,-0.16485005528634356,-0.24101497930836444,-0.25437065020633265,0.09015446768892979,-0.20275873171762612,-0.10528190543924994,0.2306648136295684,0.09272950717507392,-0.28513319169893275,-0.14765120868697978
theta_147,-0.1121982935111951,-0.17384210135071076,-0.06310386042806894,0.019828790836587673,-0.05835090142543705,-0.1948821188943229,0.1955583201573467,0.11479897697727144,0.07794877367609852,0.005066402979542764
theta_148,-0.10129984141666505,-0.41847547411826463,-0.22479277150933852,-0.1431446826221817,-0.16827535316225792,-0.1320486815351941,0.11458027687836661,0.10261715376360972,0.2040571490379512,0.04864203529155305
theta_149,-0.17182568514250626,-0.10804421433599137,-0.0015245572939806633,0.04143813048032663,-0.046187659375744275,0.04340528656577821,0.11253085930222603,-0.07741190457940808,0.17159296477117764,0.11762267398136486
theta_150,-0.11538528364775086,-0.10441911848754631,-0.26224361510597033,-0.007813079175709031,0.06143461292620384,0.3029370312685565,0.0193084639019224,-0.23411635436806977,0.09172775208738738,-0.14914540676819613
theta_151,-0.09949948053283014,-0.023743009126910106,-0.21350991702008676,0.3389711198587139,0.2030399767815357,0.02272773121155609,-0.297765812792536,0.025113529996292804,0.08516489676949186,0.03012244775689727
theta_152,0.0033591079680573665,0.007629618754674189,-0.1828095133598933,0.20023681871366628,-0.18089958134156506,-0.04149215573083224,-0.14005456913720482,-0.19134587871136557,0.15605916049513927,-0.01457530857194743
theta_153,0.02225889683747815,0.3285322984810731,-0.025529499161821265,0.24469627482482925,-0.28272003592178824,0.24609521367303575,-0.08865364372058958,0.06125638057663824,0.16737771792781048,0.044852937628548736
theta_154,0.0411099673856037,0.22382293326006056,0.05528129921191414,0.012487089001867874,-0.25364006113046506,0.2637320780485634,0.028449491590128266,0.11907493205945008,-0.23473977001498697,-0.1238956261684681
theta_155,-0.10259607775200659,-0.044406579818866185,-0.36522927327362553,-0.13969229169560238,0.013583015593544401,0.2584834356359115,-0.06881561201207409,-0.0625356555813138,-0.34769304518290517,-0.13585718852881498
theta_156,-0.1439852192764772,-0.0916795068952837,0.13064959448557348,-0.432140650834514,0.13285822943894268,-0.31893592225887013,-0.0872448402458691,0.14884717064772032,-0.31936858614100094,0.0038381537780536675
theta_157,-0.22137313390577595,-0.022258099573902408,0.19196217830675125,-0.42092745023859734,-0.215910629137786,-0.23472271717807258,0.09592821673867988,0.05855904876934063,-0.1740742358680729,-0.17418977686107964
theta_158,0.03451767677715446,0.17232133978390987,0.1749998419100357,0.26129156485567473,0.2607383186156264,0.2053230265896767,0.32993604439955787,0.0972513986417618,0.25847148743335185,0.0859288192528268
theta_159,0.3380463651174522,0.2655750104944313,0.1684011756702883,0.20560368525609068,0.04505405331481625,0.14019625027395405,0.27896271223419944,0.20036922102989765,0.06690136749636329,0.33654374462430536
theta_160,0.21024668637636995,0.36539941887245486,0.41676180279681263,0.160859732922322,0.35244558936632686,0.2589613858802326,0.15244613811443228,0.1347033549550403,0.08298969663816358,0.05820201388876432
theta_161,0.3931496986530091,0.15670679111439675,0.5000743608487237,0.3851710005496795,0.23168663022192854,0.2471256220641916,0.41968509674173615,0.4789436185830687,0.25996852419365957,0.3994034151922014
theta_162,0.4610103122296463,0.41729187871439527,0.3767640615456838,0.1871379808115925,0.09967669610833678,0.11914119657112869,0.2639796812566674,0.4473469239210916,0.33220684242512066,0.25687402381158353
theta_163,0.13961810880807635,0.4030915165588493,0.23101016605741556,0.08274584877065597,0.22475906127611414,0.3424344463157427,-0.002020303622498471,0.15583467856337693,0.16898995002134098,0.01769457979835363
theta_164,-0.13047341719509006,0.41732464954857146,0.3238972039199013,-0.06288250903600334,0.1368818069970631,0.17853216219641702,-0.011131919406980184,-0.09047091890921262,0.235661307672392,0.01976607398197396
theta_165,-0.15208931704672157,0.31080010815249554,-0.07200058552421378,-0.21744061009139853,-0.10580274969971955,-0.08860621483527875,-0.2916237740863987,0.16581665353609976,-0.17769471633689163,-0.24355059586429437
theta_166,-0.0921094541988243,-0.0984975774555749,0.10772585228331555,-0.056063179259745244,0.1649614251594626,0.08546903353123475,-0.036037567347149,0.021025191401127696,-0.011789477828527113,-0.31274661209088234
theta_167,-0.07896406614273704,-0.16476588770523892,-0.33281049578427213,0.03968428166988634,0.2049791806809054,-0.09201950451816815,0.07547462790930244,-0.11701999413817864,-0.004434348698017628,0.11622967604790747
theta_168,-0.36938545172721016,-0.3921405504907432,-0.011510792676762192,-0.1987727867251171,-0.02751824623001547,0.2599043930845348,0.16002789687403074,-0.10744891047452011,0.11520934722289251,0.1632722398535349
theta_169,-0.34846246583485463,-0.2777788432152477,-0.285410432191506,0.058712555675665294,0.28763592801473525,0.17219306101667323,-0.18711891797983007,0.247070477984345,0.02179245717158064,-0.1947185535345796
theta_170,-0.18448579765900977,-0.26648612662329363,-0.018171362012581432,0.01283611665346075,0.2577625241479915,-0.025284716557924993,-0.31767591122061867,0.21059295380714826,0.1943120749959612,-0.2699521842276019
theta_171,-0.14164681619264116,0.09068058453751184,0.13764133822017224,-0.0466129591619482,0.29882396564868446,-0.07705832995306143,-0.3824885611346864,0.06564225953414939,-0.14754612200328762,-0.23462760766131013
theta_172,-0.038140293181719125,0.04005882079615859,-0.3448235587076205,0.2959075662180154,-0.0017179193788194377,0.19166854864347962,-0.3515604501724118,-0.00922546549143887,0.11987306915925106,-0.015218949459942475
theta_173,-0.08658675640625212,-0.04057622204042351,-0.18654342790416814,0.19541724817547554,-0.123913207399968,-0.0015155238340162761,0.0374232954565909,0.32640856828256576,-0.13620829798548298,-0.2832970308272528
theta_174,0.2657514230476898,0.3521759413857095,-0.015274563483487671,-0.2028968270223596,-0.07739087149729647,0.3256814679264636,-0.16770157537626917,0.09839928731429581,-0.2832942025462367,-0.278678306645405
theta_175,0.2224114969557663,0.0889219822689488,-0.2387060703698455,-0.3606330722845436,0.003711000076457894,0.0028853915982039804,-0.2733645313768026,-0.31865718079535243,-0.10103830457820015,-0.03962591182020761
theta_176,0.11944617250675474,0.06298846994519502,-0.3731746516169633,-0.13747335066071967,0.11645074678705233,0.010659516675571953,-0.28121317026491094,-0.08456355872697806,-0.41612048116539385,-0.14523720842289578
theta_177,-0.13355939766010025,-0.4303080248639308,0.17083244839197806,-0.3388758687804281,-0.15645197706799718,-0.036773731107064195,0.003335612348702398,0.016499819479110858,-0.22056457520906514,0.11134899209580428
theta_178,0.282070446690918,-0.06109529474112413,0.262983296957077,0.14929514040763278,0.22712752148928428,-0.07981203900740849,0.12065546590763379,0.4614584303854259,0.3292353491182951,-0.07244131478412096
theta_179,0.20167761293914815,0.37436929485507064,0.03873274925098819,0.035511170742021196,0.39663207852638066,0.020946431571733367,0.3616957136094723,0.20540227026656185,0.3782557648054939,0.3122456227575472
theta_180,0.13326173551874934,0.40351405130840656,0.017765786718113765,0.2887101989602478,0.4315220894458024,0.3403923218194067,0.16757258300228983,0.10259257735487805,0.03851006514777797,0.15442829617445064
theta_181,0.12646187643291443,0.336241585811659,0.13933650108215448,0.22534501591477493,0.11603740476015462,0.322671002174302,0.06661677539357162,0.012038959277054308,0.17907973407093802,0.4571209168463486
theta_182,0.1800548489669336,0.3712807857686463,0.16192581056293895,0.2899882057871242,0.46886101686893267,0.3630666604578461,0.07741511667297657,0.29297543302434426,0.24953579721561295,0.2702823652232301
theta_183,0.19957985975521372,0.08750760117801146,0.3372374245053634,0.15104299156513934,0.42138831778948493,0.19208231531599773,0.011595620140258814,0.2834953481589894,0.2368123771012234,0.07113446752302237
theta_184,-0.17184484646134782,0.3541021931364792,0.19163204352303753,-0.28204536120280427,-0.03988834558641159,-0.10723665567162824,0.1839271206570697,0.11941742608827488,0.09500036897915677,-0.0017492016277391724
theta_185,0.08052388092503295,0.26675642790440524,0.18813032041001868,-0.03153493094746861,-0.2970197593353452,-0.2187594883866498,-0.08098407545747348,-0.16565485840740085,-0.03130833144234285,-0.061456050431083806
theta_186,-0.3500597853000916,-0.234426585937997,0.06704883993241814,-0.3762898727461514,-0.24383389010493764,0.07684822528695033,-0.06264802554467265,-0.15078678329248368,0.18098923804830724,-0.1390678720841275
theta_187,0.05080632214703101,-0.22176684428887072,-0.4661516675953604,-0.3703282196746728,-0.18581993212272743,-0.07409831201598538,-0.11098022773322311,0.10512549833254241,-0.08888396711997867,-0.1180913340097445
theta_188,0.11614962669160263,0.008047299926072391,-0.05041341031464391,-0.23339165270442283,0.17261043305637738,-0.1341345803174641,0.07768304318402267,-0.016595668337610833,-0.32502092542592403,-0.1550418192377785
theta_189,-0.0883490291755528,-0.012198430464707,0.09637050649611531,0.13244146807342752,0.2610241224794633,0.2590637114534029,-0.030284972412857596,0.2948595697991279,-0.08846078505236783,-0.12593815617460852
theta_190,0.27049119285473217,-0.12444200816903839,0.27496156529620724,0.023843673273467907,0.06689000714942415,-0.23799108426111304,-0.3682109527197853,0.25669075421737164,-0.1849341672403515,0.026900024791535904
theta_191,-0.1493558085473811,-0.04503852042548978,-0.08635671794654559,-0.14355719596752634,0.0732813295868485,0.10761146471567214,-0.2616684540129611,-0.03671774236430692,-0.07713193099712715,-0.2071197140803913
theta_192,0.16833297145055837,0.08778996883642266,-0.3974691427357581,0.19552240294755696,-0.19014585300929107,0.03741907771861632,-0.2861273650797936,-0.008501349741966082,0.13361392361828406,-0.3788774066926217
theta_193,0.32243693252099437,0.0890825952847301,-0.2300181132488547,0.03511274495110189,-0.1844778389528364,0.12045252390023549,-0.22349510026038474,-0.16149861888325914,0.10565470489231403,-0.3562112316488755
theta_194,0.2272608282549018,0.008827199133783908,-0.10841894950578151,0.13011547444167768,-0.2266447665630763,0.16163677726778886,-0.15095788162024304,-0.16089294879054075,-0.15711185350590928,-0.15352498958546104
theta_195,-0.06130944246134534,0.15624538627510468,-0.4191071708662355,-0.21234769988347635,-0.0074025580752422,-0.1315128167595895,-0.08502604825212419,-0.1787972095415063,-0.03890802869089457,-0.2135803455028045
theta_196,-0.3251836236931723,-0.18000820105991885,0.13520764302991248,-0.05231247504822247,-0.2693789352815191,0.1787472459055239,0.10394790016784625,-0.02977212170380895,-0.3680980073327034,-0.19218577008820853
theta_197,-0.27485372644509903,-0.013434512626262246,0.17646000163516082,-0.024206748008887266,0.15032299904178065,-0.3474546091784111,0.0906765605326076,-0.13651724496470852,-0.10436545166353182,0.15625649932300634
theta_198,0.2341070933896589,-0.18633110063906733,-0.06020504191770089,0.24269266291869246,0.25008439270633476,0.15957791918943348,0.04118479712483515,0.018035675640464967,0.2589917491488329,-0.09286848067234993
theta_199,0.1410524804625858,0.017004795463192893,0.32287819542852203,0.3300127914566663,0.3896646176517008,-0.03054652638874977,0.3644405805170191,0.10839719808067051,0.0693455450005327,0.057237891834676397
theta_200,0.42685633573782816,0.02324612388649672,0.38371094340047496,0.26273850878215016,0.03210083556793393,0.4432102666198242,0.37456653903427856,0.0010657391039665212,0.3181448645867197,0.025960139971833895
theta_201,0.15018522721729527,0.05711808457042239,0.28064248386199003,0.4963862585743182,0.42025395467553195,0.4034174412592582,0.045867143852822916,0.42437424478232155,0.18111346073708312,0.46284436561760445
theta_202,0.20259074774764274,0.22512156295989413,0.22668606834936386,0.05956670766865452,0.006809703563837116,0.3272298369399947,0.2770618077248639,0.40407995830733384,0.05382993601735053,0.10468476563326111
theta_203,0.36900009670787215,0.31962898321703886,0.17030116916046,0.27845296315927226,0.17508632598357077,0.44562490967222423,0.35359172120479215,0.22078435477641414,0.004315181486845196,0.024681866278450232
theta_204,0.2697284264177569,-0.006979974102851888,-0.028866238591750647,-0.03580572014257342,-0.06831705290909028,0.2820748374464223,-0.17584416952403026,0.09423232504598746,0.06555788381561006,-0.010371019258912116
theta_205,-0.07124910538191925,-0.20635358855010827,-0.2155356861472618,-0.16144449215691478,-0.09621642780476658,-0.1709522787348961,-0.4673023529576443,-0.12878616818833127,-0.014865942370145076,0.0699145530430885
theta_206,-0.11374299733212415,-0.1635244533319074,-0.07092922975829002,-0.5867595261651211,-0.34727644493718374,-0.04059725616340845,-0.039727638097581286,-0.26510980228131303,-0.08449207528597664,-0.2999699846376689
theta_207,0.11794751176745066,-0.35590916231797304,-0.17722064509871527,-0.3064284028947319,0.1431622784116118,-0.13809953668462907,0.22080261898172443,-0.3842880108003117,-0.2341259628571585,0.18437287436967334
theta_208,-0.010246948836583853,-0.26796174314552906,0.1728722847767815,-0.33702240516417065,0.1500639044351937,0.15295592599070656,-0.057005804034934514,-0.024160549077421222,0.04885175911969879,0.04539467975023838
theta_209,0.2909680921638485,-0.16100331560737424,0.13283530717907502,-0.08208038903353523,-0.2062131206339343,-0.0345863452191242,0.08898264484487028,-0.012140450656170075,0.06359844097374687,-0.1433720171217852
theta_210,0.24318329964767035,-0.1467295235389114,0.1527085709216042,-0.21629166112343348,-0.24432257275447858,-0.347324923064314,-0.12450536658043912,0.02513240144901236,-0.21102380223311412,-0.2862428105896183
theta_211,-0.0058747340534302,-0.052607844587951084,0.02842042940154788,-0.07812240650515336,-0.06790696917764481,-0.07006568530276601,-0.1935947068850314,0.24987486591131372,-0.1631170603584524,-0.6336166570719669
theta_212,-0.028210489369213557,-0.13606839394460835,-0.14719600467539173,-0.052061511059552645,-0.26077807172875656,-0.3003195012481916,-0.14336018692232866,0.1777886602195598,-0.34845894502417385,-0.253746743865515
theta_213,0.24425230557333363,-0.002936554930447569,-0.21911811977901613,-0.11190334984352278,-0.34064714369153104,0.08724958834082723,0.015418589974361203,0.055621663309677986,-0.10588460719399953,-0.1646955102270182
theta_214,0.07124136224809817,0.21224017515424806,-0.12301540418413454,-0.19322171567694055,-0.09264556130208257,0.0364672658040879,-0.013209363348715213,-0.0769987833463038,0.11852941514980068,-0.259107701021892
theta_215,-0.1547721180778619,-0.32261585251215075,-0.3392417326635542,0.0026449634174493843,0.03775663007789153,0.21285509189813906,-0.18847469260600874,-0.43966795385769275,-0.09623096425041011,-0.05868696920997857
theta_216,-0.17057830378514519,-0.3678030858754237,0.053319744500552206,-0.020678792172436646,-0.07051375462860018,-0.26591671632369634,-0.08185154803220719,-0.22186980521741112,-0.03325347305429352,0.004983282301371238
theta_217,0.1198195346285315,-0.04116355959309142,0.16479503397899573,-0.00818851504558378,-0.022878105804440586,-0.16369362166285412,0.11586905116331828,0.18628963424196132,-0.2974022806317903,0.07848576279741083
theta_218,0.04102846314274708,-0.13415357220567525,-0.04763502564906841,-0.11892251053941955,-0.059314646122550406,0.11986671094026534,0.12727985745304923,0.3995565688263239,0.2830821268010939,0.2212519788679001
theta_219,0.09374034630645671,0.12786130345346672,0.1798336282798694,0.21103514791233033,-0.00013356782186444002,0.046554374137868525,0.1278716709174496,0.21232781316665036,0.16078691799665124,-0.053852252013863344
theta_220,0.05829075518343448,0.3511879349364283,0.2903977548595469,0.3842929376283214,0.35465111090564955,0.4874900302652694,0.1793619894033443,0.08891387982922498,0.39173022889625125,0.36339794621609955
theta_221,0.011737153605672096,0.15257145143039497,0.42341675868369416,0.4856974503936544,0.31580041432302686,0.4248547880993067,0.24701011441109913,0.028409531897423037,0.27343641362832033,0.26247055524306767
theta_222,0.2349851992161698,0.007747263269405586,0.4590420509707473,0.36975434592996936,0.4441664960334291,0.3667609506945665,0.07273328618722591,0.27099021518235267,0.15557758854905962,0.444508680532623
theta_223,0.37741856111845024,0.05907127711468433,0.08810367619167199,0.20707703240763237,0.30432179062440695,0.14116762787204806,0.05753859439719162,0.08011728378332053,0.31874673212659693,0.026633356846227686
theta_224,-0.04274338921022108,0.29591596120516356,0.06069757225979547,-0.23952095614851285,0.02851789889552595,0.08200207265299794,-0.05087368445547044,0.10360680074154817,-0.005264510855261574,0.1735806830409819
theta_225,-0.09696375432812766,-0.05460033945265428,-0.15353423566716895,-0.17072062818859296,-0.05505777144446966,-0.3020616363646428,-0.1724507661773818,0.12765121691952763,-0.3620155950886062,-0.1877978441351181
theta_226,0.09188791801914906,-0.041964078697226154,-0.19425900574908228,-0.5804735964706019,0.08332989372129178,-0.3434038570235147,-0.22762227718055808,-0.3012534542520757,0.11065174973545987,-0.009774558226907185
theta_227,0.10688113914616762,0.024773864707079016,-0.2303100116181931,-0.030873901554408428,-0.2733372437292113,-0.3520272907397764,0.06387372940248834,-0.3727296709579419,0.054709362713522496,-0.19989725897940688
theta_228,0.2969387632449648,0.10470957594081888,0.03178140638175471,0.06950865404740612,-0.1619365912612425,-0.11680498856577831,0.10482004376748236,-0.20314513499821082,-0.16346791684310857,-0.2859785197328815
theta_229,0.3543816662808027,-0.09188892586149822,0.2893122744131047,0.029782015757555656,0.08820368350955093,-0.05866265600728286,0.18305148178132688,-0.005550438296094275,-0.13211923491815714,-0.022613129346042357
theta_230,0.06846689813680816,-0.09560073153249783,0.06371331365818968,-0.28236996270435305,-0.17182812758850063,-0.12394568411605278,-0.2122045009077595,0.06822174710877643,0.17684780126471408,-0.16635960378555084
theta_231,-0.07710707909221576,-0.2477450266224465,-0.35355563398829215,-0.12888078677492135,-0.2725843692148349,-0.20824400127694553,-0.052283784924903105,-0.010144658476371669,0.10866807327113094,-0.3635566735483651
theta_232,-0.39664168970503616,0.18218011485737476,-0.18411586082658424,0.1536681102890945,-0.09380991615121023,-0.3340705918789449,-0.02257137495614235,-0.33525281314040395,-0.0489063014296182,-0.5387325708134618
theta_233,-0.20422125362493507,-0.15577273147763943,-0.14240832158180394,0.20796167243743294,-0.2945452989236239,-0.13431009821904147,0.129377528968203,0.12935180080972378,-0.19336872524125726,-0.3327603081766048
theta_234,-0.28808541450076114,0.09675380245921054,-0.22610477408409968,-0.02897940008716688,-0.14608186009491572,0.16011115438750373,-0.17923848201181242,-0.03777392946783747,0.06776642786176287,-0.12271881926010733
theta_235,-0.14333759998199272,-0.05674862231731173,-0.12517770334910613,-0.022358322831469154,-0.1376601403323419,0.2034272250989079,0.10789568193601438,-0.0016832588209135225,-0.29355334154894575,0.04028010857359296
theta_236,-0.14228022241080432,-0.30347523217800826,0.02573829823337762,-0.116055415010596,0.10068981302283983,-0.17726213347887645,-0.33519942035899253,0.05308494156536581,-0.1631408277890111,0.07816799430993783
theta_237,0.07934312713735829,0.07895203996872491,0.21306671493587737,0.008707302399540295,0.18601882347072707,-0.2984158808450251,-0.17102337111382906,0.031127296792774508,-0.006685120364348654,0.008901266953315149
theta_238,0.13709198725686764,0.1985689334385531,0.10408882276024141,0.19961287350454326,0.257995680164232,0.16501947027343458,-0.021084962272961298,0.05194917947514582,0.11094982991108002,0.05718332875897487
theta_239,0.14054576903027136,0.03418300360878246,0.4169844889132532,0.34393528252301725,-0.01742990990038502,0.3168257855617074,0.436539611676605,0.346698132603739,0.3639412468989338,0.326319287115519
theta_240,0.1824692013835613,0.3864032491749298,0.4831829780155441,0.4806626641490508,0.007193415050897312,0.3226205639696764,0.2571561499331852,0.2801564123259976,0.2874828052204052,0.030141478094671808
theta_241,0.27711162881556267,0.46043949301788795,0.3975289836807848,0.20886614319042396,0.05811592183769835,0.42785400330108225,0.015217290988992948,0.41007803631638856,0.22276820983862544,0.2996697175528985
theta_242,0.056703076217369815,0.20924080508658915,0.06460657755596955,0.17537269138573483,0.39641296992649067,0.38710471031843163,0.349639567620687,0.2515771107016817,0.4079388853030337,0.3988500597409857
theta_243,0.31236387508612967,0.22445617810746396,0.13915905576971355,0.39061469639905355,0.2856114571001936,0.6094582308285051,0.41918909391859766,0.09776278265677624,0.3175644169617547,0.1863900279524612
theta_244,-0.016280073360375975,0.062178332383873214,-0.12262695348607552,0.047056288848810954,0.10167753168449796,0.2577849928765006,-0.19870624120123292,-0.06943740015281473,-0.33807614512595724,0.3278635058513624
theta_245,-0.24104065016699547,-0.11849279775044312,0.07366499823336595,-0.044792470264703815,0.05704671961414261,0.018782857474051184,-0.12993896354338016,0.07502328321077265,-0.16149175703600094,0.07556307004115267
theta_246,-0.25560498003447996,-0.3301306054336463,-0.15061978865991724,-0.4664497071814903,-0.15580615977442291,-0.2577055521034568,-0.14985303972693803,0.02333655494234078,0.026047791156506253,0.1431446436493028
theta_247,0.1401735349433371,0.0071517473844308664,-0.25661520913565333,-0.3732240751515352,-0.3446304141019682,-0.14927961843333323,-0.018316851472978707,-0.3304500018501986,-0.0012973716932574068,-0.15765770229627554
theta_248,-0.24421680288911188,-0.1561388180888202,0.09749484494386874,-0.13596737272336265,-0.1637068585926562,-0.43389427432233024,0.297956792974712,-0.26483070679909554,-0.08692900925312214,-0.1498835413793927
theta_249,-0.15977420232799103,-0.23951683509199623,0.006720154111729959,0.09069970543416468,0.014307883924244,-0.3331092899170663,0.01902619107444768,-0.19948255626601097,0.1677872222946656,-0.3424584947104105
theta_250,-0.07319287814025417,-0.009217466864726591,0.08633882317043355,-0.15223733934030664,-0.23932353602205758,-0.2899989693700969,0.22652927631678163,0.051355491239473555,0.255655023723539,-0.32494917063121787
theta_251,-0.39701122639955655,-0.1932006838762141,0.026513339548479606,0.18016332900595827,-0.10758353005457591,-0.1704183440878749,-0.07186542378254929,-0.01639728152857607,-0.09402375225387316,-0.2460099749087392
theta_252,-0.3215990757645972,-0.038326294686846035,0.07781489726072621,-0.10269555297776695,0.12098170733507482,-0.2915407782680775,0.1216020510971187,0.004283819073084022,0.12521590720044423,-0.37464129353076725
theta_253,-0.07129852265603034,-0.03544765181585546,-0.09132975155429907,0.025051215036057707,0.02828858712630033,-0.23242328428958126,0.04033161691223647,-0.07245645153588477,0.17262212265349963,-0.3427527564965215
theta_254,-0.3373560302455618,-0.049680228217536405,-0.21721326331411187,-0.24993337080704067,0.11042601439780395,0.04921120411922694,-0.09798978349784869,-0.346691896064245,-0.19561142298244055,0.0786306516117957
theta_255,-0.44802764970296294,0.024666891183746223,0.20315282727854966,-0.32780218054279375,0.008947712376765305,-0.19191167434875958,-0.41292925623783466,-0.18508492338428983,-0.36803978817781713,0.04161355408932992
theta_256,-0.3074159211570991,-0.09815980011063706,0.029277872542325206,-0.1558921172272547,0.12148217071482112,-0.020550887493163812,0.10062726570672288,0.15515820808579775,-0.3084000279751318,-0.24109979752223376
theta_257,-0.0375099201455089,-0.10220912412126101,0.049924167738134594,-0.07839598902354193,0.1882969595392325,-0.22391011217493773,-0.2137695332808439,0.23259678201605058,-0.08481975051379531,0.04977958688395535
theta_258,0.26836856892974126,0.03294313225827369,0.0622594934736174,0.14650983749277136,0.16819955369950176,0.2984834028020633,-0.04859067232536331,0.24426107398101654,0.1770047550490701,-0.02842992024913796
theta_259,0.37037451538113375,0.0320831722744149,0.043336268739763595,0.2850948177112657,0.3255541035991882,0.11529071856660131,0.2601771266074964,0.13198637277630032,0.2917225078820167,-0.002139615702944067
theta_260,0.09103306253533953,0.03747379966776372,0.46289209885789,0.38142089476657043,0.28517419870907834,0.31385552734944483,0.4079862033239653,0.3283368003784528,0.20580026608756918,0.07531944674805555
theta_261,0.01932004200290982,0.2971412151245323,0.2901460371648791,0.10795673238299856,0.26684500965935404,0.2843680472294587,0.25347079997955546,0.42333118262441527,0.08354538599668646,0.3999069531088807
theta_262,0.18955921347871788,0.0927862384663577,0.41677134468227395,0.06765888681531702,0.3006138778700427,0.46475586335972374,0.4681801948713823,0.37326134864828175,0.1745015237246486,0.44821852488785974
theta_263,0.18010715510522401,0.39361416298097185,-0.012873550106607018,0.0026288452423292477,0.3037867225349499,0.45238925239888667,-0.03891742461742516,0.27728116385768964,0.09799366004407926,0.14283366503249983
theta_264,0.3138936236769984,0.09862779986789222,0.24183718953607133,-0.08159676391722007,-0.11030306533316299,-0.054254559690860106,-0.11001995637406511,-0.06669870364510101,0.22859625593277189,-0.07902315738517114
theta_265,0.20231599165905859,-0.12625895403533416,-0.14307965287906516,0.06469043129405758,0.14763546592421192,-0.25656021453055156,-0.20142568777880876,0.22406817269297696,-0.12440249663983581,0.08454016295675844
theta_266,0.10970048667652134,-0.17369765364597245,-0.056995375536042815,0.060481079929980246,-0.07886576348476117,-0.41184841671634514,-0.2826813632277736,-0.09593701475251244,0.03714457263089673,0.06166960272472436
theta_267,-0.1155040653532883,0.0640804829455962,0.01363104763026536,0.1399435925934317,0.08080082572882126,-0.41233739394455965,0.09454564163354238,-0.1752355893825353,0.09571570453285456,0.10863110481167329
theta_268,-0.42001293973920245,-0.24099130282912867,-0.013459363901566318,-0.19379267368245312,-0.46799808479553223,-0.23115430965528572,0.003164689679401848,0.06614445067084196,-0.11555785450773375,-0.17200225952894577
theta_269,-0.3075157666199984,0.011663239696492836,-0.3291360164290041,0.013480655215639003,-0.2642463807533973,-0.11097799794042498,-0.05733792163670446,-0.000822986916201492,-0.10391867653253664,-0.26841701370793536
theta_270,-0.33448247409230775,-0.26269449417100743,-0.011684485849673703,0.1985918124402482,-0.17874472336171607,0.1295787835853506,0.023688909736410562,0.06349961234858337,-0.11554937443867,0.021833455102262235
theta_271,-0.09489079061593575,-0.04719565404323015,0.17619804953876103,-0.01818826158602357,-0.06164593277016508,-0.1665170968692574,0.08649322601162368,-0.47955282393918636,-0.12065796391283458,-0.19874594603651446
theta_272,-0.2204414243631678,-0.14674562708253958,0.015362471791344975,0.09460941121114667,-0.29712928765151736,0.07321318327457854,-0.16148425739484737,-0.391657204907063,-0.09588905682572758,-0.14719525411251755
theta_273,-0.4324620205644309,-0.1895928296282098,-0.08227131211339551,-0.21176907627017535,-0.21183630618928662,0.0036134272086979953,-0.11053981349750942,-0.22086750353515713,-0.3075118512896764,-0.06281894258480206
theta_274,-0.372584778468122,-0.20713590516023583,0.023033647501320937,-0.1426030757130253,-0.3045013626403519,0.07518978238104518,-0.2819073622868226,-0.06553305526294907,-0.0906742387006747,-0.031656006012662066
theta_275,-0.14989611714468268,-0.11435022055184445,-0.23881369040202483,-0.15404081958437113,-0.1074962477425145,0.07793482310985095,-0.18372254366422655,-0.35723047608537983,-0.0997875220689425,0.13066062924039068
theta_276,0.1607361896877405,-0.18996024073465953,0.12663737445042514,0.1299562922369145,0.09450710966383635,0.1901557936582673,-0.3101188716128921,-0.21259213053671322,0.002511810616620545,-0.16144968832540763
theta_277,0.11492449615167895,0.2794166486521004,-0.09727194728451626,0.10084597598053417,-0.10614596488582337,0.0813463738834357,0.245950572430993,0.08017028800329795,0.3688102609115641,0.2603655057238305
theta_278,0.19927824354282764,0.06351488090359954,0.28482622704644894,0.09368433030470452,0.025078179587580633,0.2693260849348183,0.03668879108593236,0.0416786270749947,0.28867684888570605,0.38624498403566637
theta_279,0.244597964884829,0.12508345122011125,0.22675110239765656,0.34735030842038145,0.1649364365944992,0.45815998682540704,0.4146859846846177,0.15931870486289224,0.31358810744323506,0.11497709261965841
theta_280,0.13909351192300617,0.07574130063057795,0.3356375536784474,0.05396197281438617,0.1715376307644897,0.22095288407036226,0.11768590183886365,0.4196238655706218,0.23711369476761784,0.08557516939724892
theta_281,0.356321532422674,0.22171991283229725,0.41898501902216984,0.3386122912665894,0.36041144546068443,0.033864088224002366,0.08510969836854507,0.04581986659246299,0.4971621692412258,0.009713127898181356
theta_282,0.43887507220667954,0.2299631420652633,0.1658062732215625,0.4884915914421241,0.10291485260125777,0.20180974344315003,0.4728297660672617,0.459426972350057,0.4025284306352411,0.046702372074210075
theta_283,0.3003668365504281,0.4024480362235832,0.35614625180224724,0.022009151578198285,0.2870543468716983,0.20379250861497236,0.0792897899121376,0.2647942055378157,0.0472652112619473,0.12925734868855093
